timestamp,raw_json
20250727-122447,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.0171661376953125,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T12:15","interval":900,"temperature_2m":24.0}}"
20250727-132710,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.0209808349609375,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T13:15","interval":900,"temperature_2m":23.6}}"
20250727-141422,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.01704692840576172,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T14:00","interval":900,"temperature_2m":23.9}}"
20250727-151247,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.019311904907226562,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T15:00","interval":900,"temperature_2m":23.5}}"
20250727-161617,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.02562999725341797,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T16:15","interval":900,"temperature_2m":23.5}}"
20250727-171204,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.018715858459472656,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T17:00","interval":900,"temperature_2m":23.2}}"
20250727-181817,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.027894973754882812,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T18:15","interval":900,"temperature_2m":22.5}}"
20250727-191128,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.0247955322265625,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T19:00","interval":900,"temperature_2m":22.1}}"
20250727-201522,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.02288818359375,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T20:15","interval":900,"temperature_2m":20.5}}"
20250727-211254,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.03159046173095703,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T21:00","interval":900,"temperature_2m":19.9}}"
20250727-221257,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.013709068298339844,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T22:00","interval":900,"temperature_2m":19.1}}"
20250727-231321,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.028848648071289062,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-27T23:00","interval":900,"temperature_2m":18.5}}"
20250728-011048,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.024557113647460938,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-28T01:00","interval":900,"temperature_2m":17.6}}"
20250728-034137,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.021696090698242188,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-28T03:30","interval":900,"temperature_2m":17.4}}"
20250728-044021,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.021576881408691406,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-28T04:30","interval":900,"temperature_2m":17.3}}"
20250728-052350,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.023245811462402344,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-28T05:15","interval":900,"temperature_2m":17.4}}"
20250728-062343,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.025510787963867188,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-28T06:15","interval":900,"temperature_2m":17.6}}"
20250728-072036,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.020265579223632812,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-28T07:15","interval":900,"temperature_2m":18.6}}"
20250728-082040,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.019073486328125,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-28T08:15","interval":900,"temperature_2m":18.8}}"
20250728-092210,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.02753734588623047,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-28T09:15","interval":900,"temperature_2m":20.5}}"
20250728-101927,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.014901161193847656,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-28T10:15","interval":900,"temperature_2m":21.1}}"
20250728-111331,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.03552436828613281,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-28T11:00","interval":900,"temperature_2m":21.7}}"
20250728-122739,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.022530555725097656,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-28T12:15","interval":900,"temperature_2m":21.1}}"
20250728-133446,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.01811981201171875,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-28T13:30","interval":900,"temperature_2m":21.1}}"
20250728-141702,"{"latitude":52.52,"longitude":13.419998,"generationtime_ms":0.024557113647460938,"utc_offset_seconds":0,"timezone":"GMT","timezone_abbreviation":"GMT","elevation":38.0,"current_units":{"time":"iso8601","interval":"seconds","temperature_2m":"°C"},"current":{"time":"2025-07-28T14:15","interval":900,"temperature_2m":22.1}}"
